"FMID","Market_Name","Address_Street_Number","Address_City","Address_State","Address_Zip","Latitude","Longitude","Spring_Day_A","Spring_Freq_A","Spring_Day_B","Spring_Freq_B","Summer_Day_A","Summer_Freq_A","Summer_Day_B","Summer_Freq_B","Fall_Day_A","Fall_Freq_A","Fall_Day_B","Fall_Freq_B","Accepts_CreditCards","Items","UpdateTime"
"1000664848","Lafayette Avenue Farmers Market","5763 Lafayette Avenue","Grand Bay","AL","36541","30.468336","-88.338377","Saturday","weekly","","","Friday","weekly","Sunday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2016/10/25"
"1000122896","Pennsylvania Home Grown Farmers Market","709 Division Street","Warminster","PA","18974","40.21098","-75.069298","","","","","Saturday","every other week","","","Saturday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2012/7/14"
"1000900957","Louisiana Home Grown Market","4356 King Street","Mansfield","LA","71052","32.031361","-93.699329","SATURDAY","WEEKLY","","","SUNDAY","WEEKLY","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2012/9/13"
"1000718598","Monroe Street Market","2423 Monroe Street","Monticello","MN","55362","45.299269","-93.798885","Saturday","weekly","","","Saturday","weekly","","","Saturday","every other week","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2012/8/12"
"1000239078","Mechanic Street Farmers Market","618 Mechanic Street","Bensenville","IL","60106","41.950737","-87.940644","Saturday","every other week","","","Saturday","weekly","","","Wednesday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2017/10/8"
"1000727150","FOA Farmers Market","5430 2nd Street West","Birmingham","AL","35242","33.521461","-86.788515","SATURDAY","EVERY OTHER WEEK","FRIDAY","WEEKLY","SATURDAY","WEEKLY","","","SATURDAY","WEEKLY","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2014/8/28"
"1000386390","Beech Street Farmers Market","8205 Beech Street","Goldsboro","NC","27530","35.369568","-77.970104","Thursday","every other week","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2012 May 12"
"1000063196","13th Street Market","8894 13th Street","Benton","KY","42025","36.849847","-88.350776","Sunday","weekly","","","Friday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2013/4/8"
"1000565020","Louisiana Home Grown Farmers Market","905 Dogwood Lane","Winnfield","LA","71483","31.920584","-92.638932","Saturday","weekly","","","Saturday","every other week","Wednesday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2013/6/19"
"1000483849","New York Home Grown Farmers Market","473 Riverside DR","Hollis","NY","11423","40.709704","-73.759279","Wednesday","weekly","","","Sunday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2015/1/9"
"1000431222","Heather Lane Farmers Market","646 Heather Lane","Memphis","TN","38114","35.10007","-89.999969","Wednesday","weekly","","","Saturday","first of month","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2017 Nov 27"
"1000525956","Main Street South Farmers Market","1798 Main Street South","Orlando","FL","32809","28.500812","-81.372259","","","","","Sunday","first of month","Saturday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2015/7/4"
"1000742357","Oak ST Farmers Market","8389 Oak ST","Altamonte Springs","FL","32714","28.65975","-81.391144","","","","","Friday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2014 Sep 23"
"1000322036","LOU Farmers Market","5881 Washington Street","Indianapolis","IN","46218","39.770443","-86.141182","FRIDAY","WEEKLY","","","SATURDAY","WEEKLY","","","WEDNESDAY","FIRST OF MONTH","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:Y","2015/8/14"
"1000469846","Georgia Home Grown Farmers Market","4145 7th Avenue","Hephzibah","GA","30815","33.278491","-82.099498","Saturday","every other week","Monday","weekly","Friday","weekly","Saturday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2013/4/9"
"1000816187","Florida Home Grown Farmers Market","2898 Surrey Lane","Miami","FL","33144","25.77208","-80.200853","SUNDAY","WEEKLY","","","","","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2013/1/14"
"1000987184","Lebanon Market","4859 School Street","Lebanon","IN","46052","40.050115","-86.46936","Friday","weekly","","","Wednesday","every other week","Friday","first of month","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:Y|crafts:N","2014/9/18"
"1000803392","Hickory Lane Farmers Market","904 Hickory Lane","Naples","FL","34119","26.142133","-81.79091","Saturday","weekly","","","Sunday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2012/6/7"
"1000386878","Vermont Home Grown Farmers Market","5089 Lincoln Street","South Burlington","VT","5403","44.441303","-73.20919","","","","","Sunday","weekly","","","Saturday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2015/8/28"
"1000350327","Devon Road Farmers Market","8878 Devon Road","Martinsville","IN","46151","39.420216","-86.422028","","","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2014/9/7"
"1000354589","Bridgeton Farmers Market","290 Franklin Street","Bridgeton","NJ","8302","39.420136","-75.219483","Saturday","weekly","","","Friday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2016/9/13"
"1000289648","Circle Drive Farmers Market","88541 Circle Drive","Willmar","MN","56201","45.119126","-95.040631","Sunday","weekly","","","Sunday","every other week","Friday","weekly","","","","","true","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2014/7/22"
"1000695414","North Carolina Home Grown Market","5502 North ST","Lawndale","NC","28090","35.40893","-81.559948","","","","","WEDNESDAY","WEEKLY","","","SUNDAY","WEEKLY","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/3/4"
"1000781741","Silver Spring Farmers Market","7779 Durham Road","Silver Spring","MD","20910","39.011322","-77.020969","","","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/10/28"
"1000946572","Beechwood Drive Farmers Market","20428 Beechwood Drive","Fort Myers","FL","33967","26.469306","-81.800899","Saturday","weekly","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2017/6/30"
"1000898492","Texas Home Grown Farmers Market","37913 Prospect Street","Dallas","TX","75287","32.788926","-96.758282","Sunday","every other week","","","Friday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017/6/12"
"1000952824","Adams Street Farmers Market","4724 Adams Street","Whitesboro","NY","13492","43.121201","-75.289351","SATURDAY","EVERY OTHER WEEK","SUNDAY","WEEKLY","SATURDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2017/3/27"
"1000969298","Ohio Home Grown Farmers Market","484 Laurel Street","Dayton","OH","45414","39.76971","-84.18906","SUNDAY","EVERY OTHER WEEK","THURSDAY","WEEKLY","FRIDAY","FIRST OF MONTH","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2012/5/14"
"1000101401","Oak AVE Farmers Market","877 Oak AVE","Mcdonough","GA","30252","33.44956","-84.140129","Saturday","every other week","","","Sunday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2013/5/31"
"1000334470","Indiana Home Grown Farmers Market","742 Charles ST","Bloomington","IN","47403","39.159174","-86.520329","","","","","Wednesday","weekly","Monday","weekly","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016 May 01"
"1000833895","Florida Home Grown Farmers Market","679 Canterbury Court","Punta Gorda","FL","33950","26.889341","-82.050623","FRIDAY","EVERY OTHER WEEK","","","SATURDAY","EVERY OTHER WEEK","","","SUNDAY","WEEKLY","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2014/6/16"
"1000190936","Main Street Farmers Market","550 Main Street","Cuba","MO","65453","38.062076","-91.389805","","","","","Saturday","weekly","Friday","weekly","Friday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2013 Feb 03"
"1000870593","Clermont Farmers Market","50095 Oak Avenue","Clermont","FL","34711","28.550546","-81.751188","Sunday","weekly","","","Saturday","weekly","Thursday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:Y","2017/8/1"
"1000777938","KCD Farmers Market","47879 10th Street","Newton","KS","67114","38.040738","-97.339393","SUNDAY","WEEKLY","","","SATURDAY","EVERY OTHER WEEK","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:Y","2012 May 10"
"1000077176","Arkansas Home Grown Farmers Market","573 Hill ST","Benton","AR","72015","34.560512","-92.570106","Sunday","weekly","","","Friday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2015 Feb 06"
"1000294826","Texas Home Grown Farmers Market","7233 Union Street","San Antonio","TX","78247","29.448787","-98.500804","Friday","weekly","","","Wednesday","weekly","","","Wednesday","weekly","","","false","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2015/7/4"
"1000776198","Illinois Home Grown Farmers Market","585 Mill ST","Godfrey","IL","62035","38.961753","-90.179245","SATURDAY","EVERY OTHER WEEK","","","SATURDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:Y","2017/6/17"
"1000479018","Cambridge Court Farmers Market","3496 Cambridge Court","Attica","MI","48412","43.028896","-83.157977","Sunday","weekly","","","Saturday","weekly","","","Saturday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2017/9/7"
"1000763984","Riverside Drive Farmers Market","261 Riverside Drive","Effingham","IL","62401","39.110241","-88.550353","Sunday","weekly","","","Saturday","weekly","Wednesday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2016/6/12"
"1000923377","Market Street Farmers Market","9474 Market Street","Summerfield","NC","27358","36.199542","-79.890106","Sunday","weekly","","","Saturday","weekly","Sunday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2013/1/11"
"1000708167","Railroad Street Farmers Market","29758 Railroad Street","New Orleans","LA","70114","30.060097","-89.932317","Saturday","every other week","","","Sunday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2015/7/6"
"1000950881","2nd Avenue Market","684 2nd Avenue","Florence","KY","41042","38.989498","-84.640846","SUNDAY","WEEKLY","","","SATURDAY","FIRST OF MONTH","","","FRIDAY","WEEKLY","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2016/5/16"
"1000914004","Franklin AVE Farmers Market","89956 Franklin AVE","Matthews","NC","28104","35.120348","-80.711165","Sunday","weekly","","","Saturday","weekly","","","Sunday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2017/9/26"
"1000443378","7th Street Farmers Market","496 7th Street","Wyalusing","PA","18853","41.660318","-76.261377","","","","","Friday","weekly","","","","","","","true","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2013/3/9"
"1000143195","River Road Farmers Market","16238 River Road","Lexington","NC","27292","35.79896","-80.250242","Monday","weekly","","","Sunday","weekly","Saturday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:Y|crafts:N","2015/6/9"
"1000780367","5th Street North Market","165 5th Street North","Bremen","IN","46506","41.440771","-86.15087","Thursday","weekly","","","Sunday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2016 Apr 22"
"1000808921","Louisiana Home Grown Farmers Market","530 4th AVE","Ville Platte","LA","70586","30.688878","-92.280693","","","","","Saturday","every other week","","","Thursday","every other week","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2014/4/28"
"1000484647","Pearl Street Farmers Market","7607 Pearl Street","Bolivia","NC","28422","34.069606","-78.140786","Wednesday","weekly","","","Sunday","every other week","Wednesday","weekly","Saturday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2014 Jun 10"
"1000983555","Florida Home Grown Farmers Market","5632 West Street","Saint Johns","FL","32259","30.079169","-81.590382","Saturday","every other week","","","","","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2017 Oct 21"
"1000961247","Cedar Street Farmers Market","8486 Cedar Street","Volga","SD","57071","44.32024","-96.92001","Sunday","weekly","","","Saturday","weekly","","","Friday","every other week","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/1/28"
"1000740053","West Virginia Home Grown Farmers Market","494 Union ST","Kenna","WV","25248","38.667955","-81.660408","Friday","weekly","","","Sunday","weekly","","","Saturday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2013 Aug 16"
"1000137561","TEZ Farmers Market","5437 Locust Lane","Little Rock","AR","72210","34.719392","-92.348669","SATURDAY","EVERY OTHER WEEK","","","WEDNESDAY","EVERY OTHER WEEK","SUNDAY","EVERY OTHER WEEK","SATURDAY","EVERY OTHER WEEK","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:Y","2015/12/8"
"1000655470","Park Avenue Farmers Market","5386 Park Avenue","Levittown","PA","19055","40.14921","-74.849895","Sunday","weekly","","","Saturday","weekly","Monday","weekly","Sunday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2017/3/21"
"1000089084","Jefferson Street Farmers Market","3864 Jefferson Street","Miami","FL","33194","25.770708","-80.199216","FRIDAY","FIRST OF MONTH","","","SATURDAY","WEEKLY","","","SUNDAY","EVERY OTHER WEEK","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:Y","2015 May 15"
"1000346307","XHL Farmers Market","322 3rd Street West","Chicago","IL","60638","41.828679","-87.679253","FRIDAY","EVERY OTHER WEEK","SUNDAY","WEEKLY","","","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2014 May 18"
"1000516044","Green Street Farmers Market","7538 Green Street","North Clarendon","VT","5759","43.528426","-72.959229","Sunday","weekly","","","Saturday","weekly","Friday","weekly","Saturday","every other week","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2017/6/6"
"1000952087","Wall ST Farmers Market","3628 Wall ST","Fort Pierce","FL","34982","27.439359","-80.319769","SATURDAY","WEEKLY","","","WEDNESDAY","EVERY OTHER WEEK","","","","","","","true","$ wine_alcohol:Y|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2013/12/8"
"1000920695","CMC Farmers Market","60772 Park Avenue","Montgomery","TX","77356","30.390168","-95.68959","Sunday","weekly","","","Wednesday","weekly","Sunday","first of month","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2013/1/29"
"1000318269","Elizabeth Street Farmers Market","631 Elizabeth Street","Albany","NY","12209","42.661189","-73.790309","Sunday","weekly","","","Wednesday","first of month","Sunday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2013 Oct 07"
"1000103014","Aspen Court Farmers Market","3283 Aspen Court","Lake Worth","FL","33467","26.609258","-80.048529","Wednesday","every other week","","","Friday","weekly","Saturday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016 Jan 24"
"1000629180","Sylvester Farmers Market","151 George Street","Sylvester","GA","31791","31.520193","-83.82978","Saturday","every other week","","","Sunday","first of month","","","Friday","every other week","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017/12/14"
"1000806913","Texas Home Grown Market","6201 Madison AVE","Del Valle","TX","78617","30.161335","-97.599325","Saturday","weekly","Sunday","every other week","Wednesday","every other week","Friday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2013/2/14"
"1000579084","Hill Street Farmers Market","2301 Hill Street","Absecon","NJ","8201","39.418765","-74.489645","Saturday","weekly","Sunday","weekly","","","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2014 Aug 12"
